city_key,market_ticker,event_date,decision_ts,decision_price,resolved_yes,model_prob_yes,model_prob_no,fair_yes,fair_no,yes_bid,yes_ask,no_bid,no_ask,chosen_side,entry_price,entry_price_source,pricing_mode,quote_source,uses_true_quotes,quote_spread,exec_edge_yes,exec_edge_no,edge_at_entry,gross_edge_at_entry,contracts,fees,gross_pnl,net_pnl,lookback_sample_size,model_name,fold_number,market_subtitle,strike_type,floor_strike,cap_strike,contract_type,entry_price_bucket,won
chicago,KXHIGHCHI-26JAN03-T34,2026-01-03,2026-01-03 19:00:00+00:00,1.0,False,0.529412,0.470588,0.529412,0.470588,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.509412,,0.509412,0.519412,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,2,35° or above,greater,34.0,,or_above,0-25,False
nyc,KXHIGHNY-26JAN03-T36,2026-01-03,2026-01-03 18:00:00+00:00,0.5,False,0.794118,0.205882,0.794118,0.205882,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.774118,,0.774118,0.784118,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,2,37° or above,greater,36.0,,or_above,0-25,False
chicago,KXHIGHCHI-26JAN04-T29,2026-01-04,2026-01-04 19:00:00+00:00,1.0,False,0.294118,0.705882,0.294118,0.705882,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.274118,,0.274118,0.284118,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,2,28° or below,less,,29.0,or_below,0-25,False
chicago,KXHIGHCHI-26JAN04-T36,2026-01-04,2026-01-04 19:00:00+00:00,1.0,False,0.382353,0.617647,0.382353,0.617647,1.0,2.0,98.0,99.0,yes,2.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.352353,,0.352353,0.362353,1,0.01,-0.02,-0.03,34,baseline_climatology_v1,2,37° or above,greater,36.0,,or_above,0-25,False
nyc,KXHIGHNY-26JAN04-T31,2026-01-04,2026-01-04 18:00:00+00:00,1.0,False,0.147059,0.852941,0.147059,0.852941,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.127059,,0.127059,0.137059,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,2,30° or below,less,,31.0,or_below,0-25,False
nyc,KXHIGHNY-26JAN04-T38,2026-01-04,2026-01-04 18:00:00+00:00,1.0,False,0.617647,0.382353,0.617647,0.382353,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.597647,,0.597647,0.607647,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,2,39° or above,greater,38.0,,or_above,0-25,False
chicago,KXHIGHCHI-26JAN05-T39,2026-01-05,2026-01-05 19:00:00+00:00,1.0,False,0.764706,0.235294,0.764706,0.235294,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.744706,,0.744706,0.754706,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,2,38° or below,less,,39.0,or_below,0-25,False
nyc,KXHIGHNY-26JAN05-B33.5,2026-01-05,2026-01-05 18:00:00+00:00,1.0,False,0.147059,0.852941,0.147059,0.852941,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.127059,,0.127059,0.137059,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,2,33° to 34°,between,33.0,34.0,between,0-25,False
nyc,KXHIGHNY-26JAN05-T33,2026-01-05,2026-01-05 18:00:00+00:00,1.0,False,0.176471,0.823529,0.176471,0.823529,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.156471,,0.156471,0.166471,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,2,32° or below,less,,33.0,or_below,0-25,False
nyc,KXHIGHNY-26JAN05-T40,2026-01-05,2026-01-05 18:00:00+00:00,0.5,False,0.558824,0.441176,0.558824,0.441176,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.538824,,0.538824,0.548824,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,2,41° or above,greater,40.0,,or_above,0-25,False
chicago,KXHIGHCHI-26JAN06-T41,2026-01-06,2026-01-06 19:00:00+00:00,1.0,False,0.764706,0.235294,0.764706,0.235294,0.0,1.0,99.0,100.0,yes,1.0,yes_ask,candle_proxy,decision_candle_ohlc_bounds,False,1.0,0.744706,,0.744706,0.754706,1,0.01,-0.01,-0.02,34,baseline_climatology_v1,2,40° or below,less,,41.0,or_below,0-25,False
